ASV_ID,domain,phylum,class,order,family,genus,species
e3dea184f5e3b53dfefc770db86afa75,Unassigned,,,,,,
39d2efb1054719bfe680e5e31d659d69,Unassigned,,,,,,
f820547298028df364b40b6e47441ef8,Unassigned,,,,,,
e8851c5615fab9b530a91fd39c97dc9f,Unassigned,,,,,,
09b9349d6881a700cf44de7c2b78bb17,Unassigned,,,,,,
aa030853d3f7cb8fedc6b5318a09e402,Unassigned,,,,,,
f32c01b663ff88d9ab35e6c61a9a0070,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,
58e41a7322ef5798df76126c471291ff,Unassigned,,,,,,
7f0ac592c6e7f125e915785cd97a1eec,Unassigned,,,,,,
57e2b31ff217bbeaf66f688d832a73dc,Unassigned,,,,,,
2ebd79982c1a7f0fe86a2ea222180726,Unassigned,,,,,,
892d361b2224fe28f06d3bb02ec6fe9d,Unassigned,,,,,,
47840e240cc31ea38fde0769fae49b5a,Unassigned,,,,,,
1af75a9f537accdebfd93711a94bb29f,d__Bacteria,,,,,,
266709f4ddabdfe2ed36bb212e6796d0,Unassigned,,,,,,
e6450f1cce508af78357eca6a3a3af2d,d__Eukaryota,,,,,,
ec1d2794fe04de7743ecdd514e06c0f2,Unassigned,,,,,,
51c75c6b5273903893833e5a52028f29,d__Bacteria,,,,,,
8c714c07ea04b21f9e5b5c74c0ea973d,Unassigned,,,,,,
749c1d16fae158a269f1a76eb6de67af,Unassigned,,,,,,
877dcaef076921892951820fffb82a87,d__Eukaryota,,,,,,
a5610bdccd7f25f35fc26335184e8849,d__Eukaryota,p__Arthropoda,c__Insecta,o__Neuroptera,f__Neuroptera,g__Neuroptera,
20d1ba97de3e43cdda82523217a5ef9c,Unassigned,,,,,,
098a61e31f6cc93ef0d839a823563317,Unassigned,,,,,,
3d1cd28280ee1bdda2be3677c22ade0c,Unassigned,,,,,,
0cdd95a4020302efb473012c8289ddae,Unassigned,,,,,,
099f97c08618c6d8a11622d8949eee88,Unassigned,,,,,,
bfc9ec7c44401e4979d51fb283c298ae,Unassigned,,,,,,
39e5e2a2fcacf5c46228659857cdc931,Unassigned,,,,,,
3f3688ae1856ffa973e6f1e072dcf452,d__Eukaryota,,,,,,
74762104dd6d85825f832d9813f9730a,Unassigned,,,,,,
a008afdcbc069d3a14227b83005ab852,Unassigned,,,,,,
b5a1676efab8ea7573ac9f95e868d25d,Unassigned,,,,,,
3d0bf8c7e69ebf3a427f109072c4ffd4,d__Archaea,,,,,,
acd49838645a68f5e73d9e047f927b5d,Unassigned,,,,,,
2e2ed5cb925f24a66333f45fd6d7cc8c,d__Bacteria,,,,,,
638fa7f6476127d6946aef728371b12c,Unassigned,,,,,,
7b96805a5231bc057ade0741c1d6f2a9,d__Eukaryota,,,,,,
23676318d7ab502fc8cdcdb7951e4f02,Unassigned,,,,,,
fc3e8d4e870b8fb6923d7aa8010f2919,Unassigned,,,,,,
19819b69ca793d3ecd8d7655408c686e,d__Eukaryota,,,,,,
3b983537e39d83d03698a7b896648a9b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,
e58f69cdd90cb0b27f59bc488b7d9df8,Unassigned,,,,,,
01c01b8de9e32693011496e5e3c54f3a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
55dd1bd988fd5f4f15df8f41a8cf783d,Unassigned,,,,,,
9d86a67d652c8b91c3dd31f6e27a9f5b,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),
7f5388408448e330f779d2d47216e42f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
f6fab0d5a8151f59a9d0378a414fe956,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Synechococcales_Incertae_Sedis,g__Schizothrix_LEGE_07164,s__uncultured_cyanobacterium
782c6522fbf6d0052839b8146cfab1c7,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Synechococcales_Incertae_Sedis,g__Schizothrix_LEGE_07164,
c0a52f0b0bd797bf59d4a023dba35581,Unassigned,,,,,,
80eb026947b7c19eec41ca0061615af0,Unassigned,,,,,,
043caf8dfc80234432e692826d1fd485,d__Eukaryota,,,,,,
3fcf0b0e199f7d0809b8aaed6196cfda,Unassigned,,,,,,
3f0389e34074307f4758ec455cd23bf0,Unassigned,,,,,,
b19563208a7a3bb832334e4dc22c88a9,Unassigned,,,,,,
4e0989a23956f5056ecd30e7911505f2,Unassigned,,,,,,
e30c0445d9b5be3e2b0b8687173be763,Unassigned,,,,,,
4ccad036604d5a16367d9556909a68d4,Unassigned,,,,,,
de75ff3ce31dc652ca8e64e1bfc6ae2c,d__Eukaryota,,,,,,
d98136853a478c6f88a0c5407fdbda79,Unassigned,,,,,,
ca5f233e68f39e4e6d7b3355e4a1cbdc,Unassigned,,,,,,
63e61fac671e34749f1087b4c7628374,Unassigned,,,,,,
930ab538c04db5c048d7150939f1e7cb,Unassigned,,,,,,
60a37315276645cc04aa53760b7ecd58,Unassigned,,,,,,
89fe9d358ad3c491bf24a1fc09bea02d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,
ae6263310b07221dab007df250ae0d21,Unassigned,,,,,,
5ccf69eb9360ec4b31f3b3bdc5404637,d__Eukaryota,,,,,,
53daa6eb790f12dfb89a140ef389a1b5,Unassigned,,,,,,
9f86e345bd4307286b361ad72d38c7f8,d__Eukaryota,,,,,,
996488087a7f29f45c8e62f7e75af179,d__Eukaryota,,,,,,
068c13b4c6299f552e0d431d52901408,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__Woesearchaeales,g__Woesearchaeales,
04b088432c7891ef6db5da0c8ec4c48c,Unassigned,,,,,,
93b327058282f5f1404f51ffd3ccabfc,Unassigned,,,,,,
30b9d3060fd25c56bca9c3f2e4378bae,d__Eukaryota,,,,,,
994865dbe546b94eee62e9880b18a937,Unassigned,,,,,,
7ac5aedc829bb1aec97555e1f852a42e,Unassigned,,,,,,
2fb7fef4cc5c089e4e7a510fc534d75e,Unassigned,,,,,,
e6c0b13fcd45f48fea7a630893c87352,d__Bacteria,,,,,,
ccc7774543ff90583b8cf522ab89aaee,Unassigned,,,,,,
d6ae9314a21790cefc5feb178f37fd4d,Unassigned,,,,,,
95019653e3ff2386c67fdba51fcfc783,Unassigned,,,,,,
05ca95647565a31cf9218bcda37a4d2b,d__Eukaryota,,,,,,
1aad712d8a4f95a6eeead7f752cb94d4,Unassigned,,,,,,
9956624b5dd8a55038f63b2450a19abe,d__Bacteria,,,,,,
5b4f9ad895fc547fe8e233329d497544,Unassigned,,,,,,
7d98529be9fd969035f9f20d917dc325,Unassigned,,,,,,
12cef5952815e9941930f92f50cec28c,d__Eukaryota,,,,,,
be60d787363ca262426699631e86d91f,Unassigned,,,,,,
bc3c0b8f947b1b80d5f0793df8e6747e,Unassigned,,,,,,
4a8cb046914d6cca5f3b475f0379f302,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__uncultured,s__Pacificimonas_flava
ead122e8e20099997e657e32eebe712a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Rikenella,s__uncultured_Rikenellaceae
23112e1e687cc9cb0bdfce6837df7956,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__SAR86_clade,f__SAR86_clade,g__SAR86_clade,s__unidentified_marine
272ee1b249b052a7c8d451b7f3f9673c,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,
718a3f492f6d45afec713e04d86579a3,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__uncultured_bacterium
45e6ba75c974c5217e9f882a309021b3,Unassigned,,,,,,
db9252f2fd68ce9f0b87393e052abebb,d__Eukaryota,,,,,,
ad5177f11ea77b22150218ee32152508,Unassigned,,,,,,
3e202784d70f0bc3d63c55e26eeaddce,d__Eukaryota,,,,,,
be249eb071f617ed2fc72a4e4b0c7870,d__Eukaryota,,,,,,
3b3967fef24545cfda41926047985458,Unassigned,,,,,,
ab4d25367fbf680386033ca0aa37eb5b,Unassigned,,,,,,
4891002e979f4ec8592a338b71ab7394,Unassigned,,,,,,
2e0286e54b38166fbbc03ae978f8dcb2,Unassigned,,,,,,
ea6c18b7a8a1496e37dfd32ea2e44c9c,d__Bacteria,,,,,,
2c0764c96d853b4f0eb45ef001804199,Unassigned,,,,,,
eaabb4403ccf5e4d0ca8ef8a86e269e3,Unassigned,,,,,,
86ef70918ba5b430725413858446f432,d__Bacteria,,,,,,
1fd1784d007f7adeb4287aa0508f0c1e,Unassigned,,,,,,
9b8bb5aae3afbad3b117e28e13b8aa59,Unassigned,,,,,,
5fa9904d040bc191a451a487affba917,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__Halomonas_xianhensis
7bfb669bf3070d81cbfff7c25bdcb76f,d__Eukaryota,,,,,,
480f2a5fc8a28f5940dc1b801ebca0ab,Unassigned,,,,,,
3476f551549de028803de6ae2206cb0b,Unassigned,,,,,,
2d3c30acb4442fe001091dbd58cd4c66,d__Eukaryota,,,,,,
c085d0de261ae4e2bd47b93b8fe716f3,Unassigned,,,,,,
523e6c806268d9a85101550c537821d4,Unassigned,,,,,,
6043bea59074c06b2f6ae7fa315ddb3f,Unassigned,,,,,,
d283a7f1bd9cbae6dda691b01c8813fa,Unassigned,,,,,,
4624b04997ee8fe10b6b99ba99ac679d,Unassigned,,,,,,
911cd154a263bd2fc36c5da3c1ae1353,d__Eukaryota,,,,,,
055bf661f53ccae68d9e3f0304351fdf,Unassigned,,,,,,
4f64301c404782db26154b017818ce50,Unassigned,,,,,,
11a358a743ebd1cc26a3a8b1c558685c,Unassigned,,,,,,
40a959858aff4be6d2358598f5511f59,Unassigned,,,,,,
6cc67d9537e89504ff2bce8c5e42bd3b,Unassigned,,,,,,
9a97519152981a8ee221dd336e487f9c,Unassigned,,,,,,
69671649b4e9115f8daba4bd1a8b441b,d__Eukaryota,,,,,,
e2ebf28b4fd648dfbfdfe43d9d44c8e8,Unassigned,,,,,,
805e321ac4224891710fc14b848a2796,Unassigned,,,,,,
5a23da0f45ae85ed96064c5fc5c19653,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Ampullimonas,
02f26fd63b6955327b4d301a9d62c4ac,Unassigned,,,,,,
4e3deca68d8a83eac78326bb53e89b20,Unassigned,,,,,,
a75532454958c1d6af286f948ee386f0,Unassigned,,,,,,
d585fc80dc55c02cf5aa8ed274789625,Unassigned,,,,,,
2f1b33ffd695e4e85718885d2849962e,Unassigned,,,,,,
ffcff9e49a11319935aa1e7e3dfb2b32,Unassigned,,,,,,
9421e50c9d3494d8aebb0fd1ab815c9e,Unassigned,,,,,,
ebd13825e35e21d36de8242f97d64cc9,Unassigned,,,,,,
05ea188963f314db6b0ca3ce50ac1cdc,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,
8ca77fee911513ad608b7a83a9cba552,d__Eukaryota,,,,,,
dd946e8b29d4f7f33c732357a41471d2,d__Eukaryota,,,,,,
29b03a556ef95c0b580e77f6ca5dda6c,Unassigned,,,,,,
74186c7c678357b376164bf04bce647f,Unassigned,,,,,,
2443a6e389cabbaba6aa79450ddf5a1b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__EV818SWSAP88,f__EV818SWSAP88,g__EV818SWSAP88,s__uncultured_bacterium
5a2531bc118ec98c058943d8b8d76ab4,Unassigned,,,,,,
05c5fb137e533f51f0fa48c35269c60b,d__Eukaryota,p__Retaria,c__Foraminifera,o__Rotaliida,,,
45a169efed43e70ef2c364219bb87b1b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
b10d844039c9819667873a0e98d7a392,Unassigned,,,,,,
6e0dc912721c9d10a316ebe44173774c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,,
bb8a5a7472e642cbe5f7541f85e8b919,d__Eukaryota,,,,,,
806a11cc7eda69e060a008918720f947,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
185d9fc8af45ce1ead2c34b6f7a40289,Unassigned,,,,,,
a4cf09e4d8360725be2d02baafb72b84,Unassigned,,,,,,
000b20e4370df3a58768dd8abcf3e6c6,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
b8f3752aaea4a3fcfd7387b8d1ee7f33,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
f2e8d508888595fdf2f73b93479d38ab,Unassigned,,,,,,
2d8b31433722d09294c08ae88c02aec4,d__Bacteria,p__Acidobacteriota,c__Subgroup_26,o__Subgroup_26,f__Subgroup_26,g__Subgroup_26,s__uncultured_bacterium
73ba94c5cb58ef19ca28e096bb26203d,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_organism
7c47efc40e2d12d22b144d22afcecc80,Unassigned,,,,,,
7f56fc1bec1e5b800417087853e5e763,Unassigned,,,,,,
2aedf67c7125d9d4a613c9377af681dc,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,
0032b6c36f35ea14cdf00d89887e357c,Unassigned,,,,,,
ebf0d8aab6840a78aa1de0310e7bf510,d__Eukaryota,,,,,,
0ed2facab6d1c733b1c82201868bca0d,d__Archaea,p__Aenigmarchaeota,c__Deep_Sea_Euryarchaeotic_Group(DSEG),o__Deep_Sea_Euryarchaeotic_Group(DSEG),f__Deep_Sea_Euryarchaeotic_Group(DSEG),g__Deep_Sea_Euryarchaeotic_Group(DSEG),s__uncultured_archaeon
dce8f7115252a6982ee52548cd333eb0,Unassigned,,,,,,
3dab98a5a7a0f28b4d4e8edfbc4217a6,Unassigned,,,,,,
b00594ac6b5dc6b42e08101ec1fec8f1,Unassigned,,,,,,
fc552de85191f56a93b5cafeb46739b7,Unassigned,,,,,,
95dc2f502f7bfbe07b527b780086d3b2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,
a30d2ba928d330c29c45a92cd08e9dca,Unassigned,,,,,,
7b9ab3a929b6e38be0282576330625ed,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Tenderiales,f__Tenderiaceae,g__Candidatus_Tenderia,s__uncultured_gamma
15eb37c95047c2ac62349d545f047968,d__Eukaryota,,,,,,
a37b8627667fb0ed224a375d20994bb6,Unassigned,,,,,,
3a17deef857c896c5889a9a9495c2ef9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS7_marine_group,g__NS7_marine_group,s__uncultured_bacterium
2893e50f585e1b5fe61b149bc923f740,Unassigned,,,,,,
2b7c549e6863eaf4ab25806ea04582b9,Unassigned,,,,,,
ed3fee833b1a5619b7bf1691d9f27c27,d__Bacteria,,,,,,
6b6a5552fc41f0a7f0c49e65ecf821c8,Unassigned,,,,,,
4cd742e965df2eb30311dcc6dbeeb994,Unassigned,,,,,,
d981f9be0dca50c08f32272d85ab4d0d,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,,,
a06dfa3926d6aac6c8da57ff5714b036,d__Eukaryota,p__Phragmoplastophyta,c__Embryophyta,o__Embryophyta,f__Embryophyta,g__Embryophyta,s__Capsicum_annuum
ff211d8982364f5177cf0eff527d4e05,d__Bacteria,p__Acidobacteriota,c__Aminicenantia,o__Aminicenantales,f__Aminicenantales,g__Aminicenantales,s__uncultured_bacterium
99836a86230b3da17ac338678de394d1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Pseudohongiellaceae,g__Pseudohongiella,
e792e046c8dc8335c4878d3f2763fc52,d__Bacteria,,,,,,
10d2df93e38db1ade089e78a9a8634a0,Unassigned,,,,,,
8267a036ba33bf1856bd8bab82274d69,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peregrinibacteria,f__Candidatus_Peregrinibacteria,g__Candidatus_Peregrinibacteria,s__uncultured_bacterium
90894c2dcf359bb680c56772820ce4c7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured,
2fb694f1bd32810ad224b6eed810f0ba,Unassigned,,,,,,
b8756ffecb98b03674dabdb94ec729bc,Unassigned,,,,,,
53c3a4ec2f9fb632042127de449732e8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__uncultured,
7b0220221b62d00480777a81bbdb9a4c,Unassigned,,,,,,
a903530d9f8af277cf753c0be623a177,Unassigned,,,,,,
5f07dae4e362eaafcd4fc4b63f94ef6b,Unassigned,,,,,,
9c28c8ca2aa8771cb87a195faa496b94,d__Bacteria,,,,,,
5bd7a886dfa18d9a509a0322b56f3a5d,Unassigned,,,,,,
8f248df49d178f99f80fe625d9b73cc1,Unassigned,,,,,,
63b32b483d7d620c8f547c26d62344cc,Unassigned,,,,,,
c6579431cabb9d13ce1eb316e6291982,Unassigned,,,,,,
154bfcf3f3ef385771effe7ba2f5f675,Unassigned,,,,,,
3b9b41edb24fb62d6dfc192275f6a014,d__Eukaryota,,,,,,
8532f6734409ffbdf923da1be59a5669,Unassigned,,,,,,
001ac511dc46e00424ce7f0ac18de51a,Unassigned,,,,,,
def74a5bd6002e86db80e8a8fd04b66f,Unassigned,,,,,,
1ed1c5e2c077a834683e54566343928e,Unassigned,,,,,,
e3014cef6bfc665502c0820868994256,Unassigned,,,,,,
78726f6e42480f1078dc15307c57ca3d,d__Eukaryota,p__Retaria,c__Foraminifera,o__Foraminifera,f__Miliolida,,
8e8c1f5ff8491520fff8512ad1376060,Unassigned,,,,,,
09e0d5ae823c19831d3eb3b6e997e912,Unassigned,,,,,,
c37872684e18d31c9f46145cf9e789a5,Unassigned,,,,,,
45f9de3318b220d6168c54dddcae3f52,d__Eukaryota,,,,,,
47cd154665254b2e41567b320c626a04,Unassigned,,,,,,
3f089c8ab378c0e7c91e21b61c827eda,Unassigned,,,,,,
ec37cb5f35527ec579f72325f447c083,Unassigned,,,,,,
11369cafd9dd4d26b11c29d46149bf98,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,
34394af74b1eb125cd736987560227a3,Unassigned,,,,,,
2f03f715867296d5a9ab95792fc716e4,Unassigned,,,,,,
3dbd482af206730ec42e5d9d6ecdda10,Unassigned,,,,,,
c5f9079a3a8a00f87967053b1f6cad98,Unassigned,,,,,,
37817b2b5f953767ba1e2da99c4e85ae,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,,
86ddae27e89d696b4da1f530ce4ef31b,d__Eukaryota,,,,,,
16e502982e71455735195116f5e91dea,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,
64e03a5f5c1bfc58ac409a5a678a8ab4,Unassigned,,,,,,
f21dbbb4de9be60ba0f57543e0f12b8d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
6de82d3aadc27b2b4b3c69a3ea6e84c6,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__uncultured_bacterium
71f43923aadaf579c2c0bd863df3bd89,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Candidatus_Pacebacteria,f__Candidatus_Pacebacteria,g__Candidatus_Pacebacteria,s__uncultured_bacterium
fe1f5e71d5cd14857cc1023353590b42,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,
19c8b50fb7ee59c1a7afdf3151950d2f,Unassigned,,,,,,
d2494da2d72b375cbc8b4ac4868850d8,Unassigned,,,,,,
849f91ee78cea19c3e551718522ba3da,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Ekhidna,
db508a6757d065655ffd0223bbeda450,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,s__uncultured_marine
056efea6892f83d7a9ade00ce60f64f4,Unassigned,,,,,,
f7a1e74dcb15d37a309e99ac761f09fa,Unassigned,,,,,,
52c7a580cbd65ca0555e0f9fa0f93c68,Unassigned,,,,,,
d3179b773353a32cabbcbd3c24c38668,Unassigned,,,,,,
4c69241865a1377b3bb72fe1b5381dc6,d__Eukaryota,,,,,,
71a646eb80e610b2d714c8a60adce6de,Unassigned,,,,,,
27dd03e93f2a35f39e74ccc6ee445274,Unassigned,,,,,,
538bb23622f224e0bcbe3add214aba96,d__Bacteria,,,,,,
3aab096c127413ffe1f465174317ac4c,Unassigned,,,,,,
ade9d2ef613c5299047df7ad789a3b1b,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__uncultured,
4f00df09f95bdc471b2eee89c3f44d87,Unassigned,,,,,,
e2e5875e493c6fd38a618e91cb794ef8,Unassigned,,,,,,
ad1b78a5d79cfe761c6eb46a8267f8a9,d__Eukaryota,,,,,,
ba04449d0cb38ba53d4b6aabe6435aa6,d__Eukaryota,,,,,,
cf840f764ace028feca8e217caa219bb,Unassigned,,,,,,
526592f4f8e72a7db579d9f802d362fc,Unassigned,,,,,,
673551cef1f01721d52a3904d55cb1d3,Unassigned,,,,,,
d06d15b196c24567ea79f2c941f1efa8,Unassigned,,,,,,
8b62b8c7ade8a4cdf172521312675563,Unassigned,,,,,,
c45ca58e272c74552f6e5f5a8d3754fe,Unassigned,,,,,,
e3f963634a506b29f62abf7e159180f0,Unassigned,,,,,,
e548445d4ad3047c48b55574ba3f0b90,Unassigned,,,,,,
5a2f383f89acbb157a7232f6798b6c82,Unassigned,,,,,,
e17527e9f4fd28ac59970c5bcd7ffae9,Unassigned,,,,,,
72abc6755db35b05475515dbf254821a,Unassigned,,,,,,
b188589511b94da8fb6f280a14f86d1a,Unassigned,,,,,,
884d874f61eaa824154615ef4ba5be84,Unassigned,,,,,,
1949e88085ddd621e92a3035eb2a25b6,Unassigned,,,,,,
2b36f4591187fff6cbeaa67f99361e35,d__Eukaryota,,,,,,
8f4885a1f038a13fc15306401b48c0ae,d__Eukaryota,,,,,,
ee9b2481782300a95e0b04aa266987fb,d__Bacteria,,,,,,
29851fafe654db79aa7fce0fe5116ca8,Unassigned,,,,,,
99c8f8e833af24cfcaf5c75b540376e6,Unassigned,,,,,,
19aeeb84db900048562ae809f230a8d6,Unassigned,,,,,,
824c69827b060eeca950355bd8d31ff6,Unassigned,,,,,,
26f6eb515b6b82b1d776190965cbf05e,Unassigned,,,,,,
dd701f1e8382a4c83b1c7bc9dab1e97f,Unassigned,,,,,,
650bca236fae36db5ff1cc91aaca4c69,d__Eukaryota,,,,,,
693621d6c7d0ca22a0ebaca36f5b58c5,Unassigned,,,,,,
12042e09ce36b5b2eae86290198362f0,d__Eukaryota,,,,,,
8ef9004b76cad607c3a7e59f5b6664ca,Unassigned,,,,,,
031fd12c8f9f9cb572efa8194b1ccfb1,Unassigned,,,,,,
e94d78a0b39f67d0bf7275fa31e2b06f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
e90d7d6149aaea0de5af7e9e5c36f7d9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__uncultured,
a6dae892ca5d42877799294576e297ce,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,s__uncultured_bacterium
e36856ec901bab05f1449c63f7023796,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Caenarcaniphilales,f__Caenarcaniphilales,g__Caenarcaniphilales,s__uncultured_bacterium
30f26c57cdc8b20c7dd8663b47629559,d__Eukaryota,,,,,,
7aba3965b4bce1dd45f4394dcab848ff,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__uncultured,s__uncultured_bacterium
b27d13dce5417078bb28ffc057f470fd,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_organism
b8efdbcf585cbeba921b3775152da40c,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,
6a3da71865f920e29ae3fa0eb37e1b1d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured,s__uncultured_bacterium
e3fb7a7377fc44fe1dbd0118313728f9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Amoebophilaceae,g__uncultured,s__uncultured_bacterium
9d4c20f0cfd990838c4b99f457a81fb5,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__Planctomicrobium,s__uncultured_bacterium
67c668b251f513abeba32246ae2a2fd7,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Epulopiscium,s__uncultured_Gram-positive
adf4e89d504b45fc581ff902d53df489,Unassigned,,,,,,
4b2fc4861c7aa6b5d2c74f1fe99a1082,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Persicirhabdus,s__uncultured_bacterium
99a9e557e57472b28fdf55d52d36655f,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,g__Neochlamydia,s__metagenome
3510053731023a25ffecaa9888fa2c35,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfobacter,s__uncultured_bacterium
da9c64a9a0b9d79247526112b96e1f70,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrosococcales,f__Nitrosococcaceae,,
4f28a26ebda618f330599b2c542160dd,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,
11dd0afcd152a085cdd592cc4ae94a87,d__Bacteria,p__LCP-89,c__LCP-89,o__LCP-89,f__LCP-89,g__LCP-89,s__uncultured_bacterium
c4459b3d04f8c6ed234623f240a4b43b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
72c1a899c0d6760381508a74ecf72588,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
c12441fa9a6a534c713fdf16d0a4baf3,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Roseibacillus,s__uncultured_bacterium
4d5dee22a5eb4e50cbee88cc1eb7bd23,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__uncultured,
2f0b9df52ae51e4791080c47b414016f,d__Bacteria,,,,,,
