KEGG_ID,MARS2_S1,MARS4_S14,MARS5_S2,NURS2_S4,NURS4_S5,NURS5_S6,Par1_6m_S7,Par1_T0_S15,Par2_6m_S8,Par2_T0_S9,Par3_6m_S10,Par3_T0_S11,REBAR2_S12,REBAR4_S13,REBAR5_S16
K08915,6.967100797,0.890836764,4.617395243,4.62610191,0.57307389,4.847049348,2.014620781,4.922994006,4.567349256,3.511630796,5.398959946,5.777216092,5.262743614,0.465838146,16.07749834
K08916,1.493847376,1.773719628,0,2.053765405,0.837820001,0.98240422,0,3.472373223,1.389085551,2.143338174,1.012896405,0.447333052,1.70041242,3.615304052,1.879882565
K08917,0.063934209,0,0,0,0,0,0,0.352749026,0,0.020485908,0,0,0.043185077,0.045959127,0
K08956,0.75877962,0.139115265,5.353501731,0.16107964,0.227799425,0.396263887,0,1.17421936,1.282232817,1.256168893,0.505840221,1.263058028,1.470626958,0.158653426,1.69708486
K08963,5.569006074,0.472991901,4.236348063,4.264008173,0.526167151,5.726013169,6.554611272,7.299302588,2.508445753,3.336721064,2.857356946,1.226970656,5.932265887,2.575581565,4.65763958
K08968,0.02018975,0.262773278,0,0,0,0,0,0.874058504,0,0.085754966,0,0.150680607,0,0,0
K08972,0,0,0,0,0,0,0,0.859825751,0,0,0,0,0,0,0
K08973,0.008047663,0.967483434,0,0,0.013540525,0.098927418,0,0,0.03885554,0,0,0,0,0.130163962,0
K08974,0,0,0,0,0.092204529,0,0,0.408181016,0,0,0.029858624,0.195199877,0.052999868,0.230864454,0
K08981,0,0.308472979,0,0,0.234702438,0,0,0,0,0.018670701,0.01341243,0,0.024941114,0.169213151,0
K08983,0.380932045,0.82259461,0.144796367,0.133578238,0.033733364,0.262887262,0,1.236157954,0.406561625,0.281377879,0.314607943,0.089778341,0.186884551,0.363189202,0.288739696
K08984,0,0.305156065,0,0,0.015615283,0,0,0.038404128,0,0,0.02022681,0,0.112838428,0,0
K08985,0,0,0,0,0.098040259,0,0,0.060279897,0.105500168,0,0,0,0,0.125660399,0
K08990,0,0,0,0,0.054653491,0,0,0.09601032,0.089618423,0.017842565,0.02022681,0,0,0.015010844,0
K08992,0.024485442,0.402546299,0,0,0.123593305,0,0,0.556321478,0.088665035,0,0,0,0,0,0
K08993,0,0.408338332,0,0,0.038342478,0,0,0,0.192546512,0.032858586,0.072176243,0,0,0.124982375,0.091164238
K08994,0.683514813,0.308472979,0.301134472,0.386941308,0.252560232,0,0,0.288612839,0.471447217,0.408827478,0.380018853,0.233391157,0.430911967,0.240658704,1.42857124
K08997,1.147988199,0.809397905,0.739879356,0.672814219,0.752276818,0.787854392,0,1.392507189,0.556458604,0.967619421,0.753553705,0.424966399,0.779241297,0.775560275,0.760135035
K08998,0.488908655,0.788319835,0.362148646,0.143181902,0.335371376,0.431487344,0,2.664614248,0.665603493,0.731731043,0.385234798,0.182441715,0.34294032,0.678615241,0.844028907
K09001,0,1.185701768,0,0,0.027081051,0,0,0.404941484,0.06654302,0,0.015018709,0,0.042399894,0.131026332,0
K09007,0.022901806,0.761136392,0,0,0.075933142,0.407830509,0,0.054114907,0,0.054227405,0,0,0,0.339237876,0
K09013,0,0,0,0,0.063485086,0,0,0,0,0.018135067,0,0,0,0.020342565,0
K09014,0,0,0,0,0,0,4.562523532,0,0,0,0,0,0,0,0
K09016,0.017842105,0,0,0,0,0,0,0,0,0,0,0,0,0.038477409,0
K09017,0,0.845572113,0,0,0.171691192,0,0,0.7369935,0.260453541,0.037627179,0,0,0,0.140611495,0
K09018,0,0,0,0,0,0,0,0,0,0.023046647,0,0,0,0.025852009,0
K09020,0.713348123,0.470638707,1.518047751,0.159424712,0.11272951,0.322982209,0,1.369922587,0.87731719,0.261405805,0.468125964,0.205895761,0.44723176,0.220981558,0.805663956
K09022,0,2.175072245,1.775921247,0.08298042,0.5826814,0,0,1.338114073,0.055563422,0.074577914,0.071954389,0.124475284,0,0.445331059,0.032884243
K09023,0.008220113,0.202710815,0,0,0,0,0,0,0,0,0,0,0,0.070908368,0
K09065,0,0,0.722722734,0,0,0,0,0,0,0.01923894,0,0,0,0,0
K09097,2.761957816,0.381326804,1.191415057,1.996317421,0.246477933,1.559170569,0,1.203421767,1.335908607,2.396851292,1.755687101,1.065847704,2.104218001,0.311667013,2.404918982
K09117,0,0,0,0,0.135090357,0,0,0.370386477,0,0,0,0,0,0.115432227,0
K09123,0.65243098,0,0,0.560607879,0.030492836,0,0,0.71244193,0.634385527,0.635869695,0.444352753,0.642468887,0.495778289,0.107479219,0.55100527
K09124,0,0,0,0,0,0,0,0.14749904,0,0,0,0,0,0,0
K09125,0.005278971,0.832941712,0,0,0.079938789,0,0,0.095242237,0,0.010148982,0,0,0.046639884,0.195109503,0
K09131,0,0,0,0,0.075933142,0,0,0,0,0,0.100058155,0,0,0.091918255,0
K09136,0.020987521,0.807383046,0,0.035717659,0.263125635,0.022035235,1.71884543,0.03618626,0.054832324,0.010375044,0.01531679,0,0,0.255757282,0
K09142,1.424819508,1.108845482,0.811849713,4.373341716,0.496485927,0.621829484,0,2.599101339,1.078703798,4.368226023,0.973850512,0.377529433,1.127557624,3.890869425,1.119750637
K09144,0,0,0,0,0,0,0,0.570111982,0,0,0,0,0,0,0
K09158,0,0.637741889,0,0,0.04351225,0,0,0.160520624,0,0,0,0,0,0,0.062073627
K09159,0,0,0,0,0,0,0,0.368204524,0,0,0,0,0,0,0
K09160,0.052309807,0.684593541,0,0,0,0,0,0,0,0,0,0.197768296,0.14133298,0.102459339,0.072691485
K09165,0,0,0,0,0,0,2.281261766,0.386117177,0,0,0,0,0,0.109490862,0
K09181,1.986232404,2.570790793,0.031058712,1.517524704,1.988627415,1.972513572,0.173907848,2.537537397,2.799033464,1.743825116,2.285955283,1.121272473,1.118180173,4.554205908,1.16771188
K09250,0,0.613137649,0,0,0,0,0,0.914942786,0,0,0,0,0,0,0
K09258,1.413600457,0.893842962,0,0.72061944,0.331208375,0.682512406,0,2.962258552,1.181269603,1.724687665,0.710964406,0.473398127,1.468972709,4.475043856,0.957009154
K09454,0.023248803,0,0,0,0,0,0,0,0,0,0,0,0.117777484,0.012534307,0
K09456,0.568893827,0.363839924,1.097720378,0.402699099,0.050732623,0.249122882,0,0.449255835,0.328777645,0.370308837,0.406978681,0.064821091,0.378378802,0.54054201,0.326608784
K09458,0.065526876,1.219949634,0,0.026650646,0.182998188,0,1.13230511,0.632175547,0.013519081,0.073291201,0.036781154,0,0.046484934,0.45801627,0
K09470,0,2.477576623,0,0,0,0,0,0,0,0,0,0,0,0.090797301,0
K09471,0.055171253,1.69767781,0,0,0.355544912,0.06934618,0,0.163646455,0.11949123,0.039404294,0.070406399,0.137055233,0.085037656,0.908298794,0.017170327
K09472,0.679841337,0.82422351,2.021137419,0.652917116,0.058147,0.234937949,0,1.987788429,0.98867299,1.783125927,0.715530994,0.076685666,0.951268912,0.474525928,1.179619824
K09478,1.809303917,2.481268988,0,1.8391929,0.528080486,0.926266836,0,3.839161833,1.451283412,0.763127478,1.291496908,0.49550738,1.983935344,0.370416848,2.583621728
K09480,0.513521905,0.541180665,0.507173848,0.213052704,0.062032338,0.981954607,0,0.806398803,0.317868547,0.303772739,0.252534268,0.196539922,0.640364534,0.286797575,0.223341953
K09481,0.443347054,0,1.476052578,0.471355994,0.126970171,0.154607877,0,0.565988703,0.296034626,0.38990393,0.503680726,0.422399734,0.611670604,0.081370258,0.31698254
K09486,0.392646453,0,0.015546785,0.427195498,0.156468292,0.243451012,0,0.513089492,0.224498675,0.17754454,0.318089855,0.173511002,0.404705868,0.174087604,0.219080659
K09487,5.022310068,0.724706692,2.592904917,1.820611157,0.501690804,2.531662069,0,6.004401897,4.529626797,2.786953611,3.387331092,1.644546547,3.731673747,1.031832366,3.983282666
K09488,0.962701643,0.230727757,0.54968991,0.579267165,0.111709334,1.088201598,0,1.121843657,0.694542776,0.393565819,0.747614013,0.170412591,0.896920837,0.083521876,0.602034605
K09490,3.754185548,6.391782444,2.468838497,2.844354668,1.257030296,2.342558708,0,7.307894913,3.760695029,3.276801726,3.429571333,2.723276333,3.04296801,3.124940426,4.188329696
K09496,1.157244895,0,0,1.631758815,0.148945778,0,0,1.593475888,0.801946298,0.469688092,0.448379786,0.41896559,0.562895146,0.877992764,0.905327095
K09499,3.628577308,0.511342596,3.003183898,1.865459579,0.732424674,2.357770128,0,5.017481895,0.321382261,3.101190217,2.490336314,1.307938262,1.565708346,1.045320371,2.083564335
K09503,5.451586324,1.307264048,3.728198479,3.56689786,1.016087983,2.586859441,0,6.181836202,4.040681101,5.473040198,3.669890011,2.094827949,4.281186653,2.391914867,3.630801476
K09504,0.721974036,0.446218774,0.196021496,0.348752616,0.118735078,0.355889831,0,0.752503523,0.314509936,0.610518725,0.278023227,0.081026364,0.802997995,0.684834356,0.312710538
K09505,1.001886659,0.779045484,0,0.805398198,1.549036092,0.332861665,0,1.008447215,1.568849564,0.884991246,0.870466714,1.919848203,1.015103347,1.664261108,0.238314044
K09510,1.438519696,0.55646106,1.259289612,1.71147117,0.056949856,0.693461802,0,0.667417191,0.926057034,1.860492961,0.893044305,1.008532698,0.688998279,0.441834339,0.990513262
K09512,1.192002847,0.995772423,0.991524873,0.392016975,0.097833858,0.714776628,0,1.122855847,0.631668377,1.066647344,0.749797198,0.080591906,0.726600291,0.423210996,0.604793153
K09514,0.010655701,0,0,0,0.065738414,0,0,0,0.060022215,0,0.007741125,0,0,0.049789055,0
K09515,0.941854525,0.330398754,0.319005163,0.305609024,0.113193514,0.609804143,0,1.282269267,0.511833117,0.748597555,0.566494003,0.958536863,0.524647051,0.197839999,1.037382819
K09516,0.706182396,7.883198347,0,2.655373452,3.256496329,0.857370956,0,0.450957561,0.210467508,4.994836957,0.42752121,0.325333128,1.059997353,12.92600459,0.306919602
K09517,0.431555909,0.090959981,0,0,0.018618222,0.612113399,0,0.469342754,0.347271388,0.281878221,0.307486409,0.309692113,0.347556824,0.167043752,0.318724202
K09518,2.120777996,0.122589694,0.679541187,1.360901186,0.468143883,1.342773048,4.653774003,2.6353124,2.14193447,1.405644256,1.509254191,1.199777888,1.409533082,0.593363509,2.63674651
K09523,0.021713505,0,0,0,0,0,0,0.089851167,0,0,0.023661551,0,0,0.163891983,0
K09525,0.356965999,0.087591093,0,0.183824681,0.089643292,0.338383676,0,0.380307543,0.31511663,0.245830902,0.296098023,0.08946661,0.869099681,0.083300918,0.481693265
K09527,0.484934941,0.014873959,0.457383491,0.215279393,0.094379164,0.370718574,0.487816981,1.373974095,0.336350904,0.426145549,0.331261717,0.222822501,0.406998984,0.267300019,0.891804128
K09528,0.536649835,0,0.645956847,0.092224353,0.150489258,0.342059915,0,0.567505557,0.381458727,0.194881492,0.227420609,0.255883777,0.338320399,0.118946032,0.553409439
K09529,2.1335541,2.863518535,1.653141507,1.665049747,1.846838857,0.939894736,10.75129308,1.958782221,1.178474624,1.780533804,2.003509232,1.919998791,1.445766881,1.220553876,1.007030927
K09532,3.393467373,1.186843146,2.885162095,2.169126561,0.789125602,2.631344932,0.222607749,8.325397673,1.876034361,2.504118835,2.17545602,1.658598709,2.674287704,1.193580586,5.980590825
K09536,0.465096523,0.147044114,0.645956847,0.170260344,0.240782812,0.68411983,0,0.481146016,0.503813412,0.550253625,0.467836681,0.089003053,0.507480598,0.173596911,0.295787803
K09537,0.920015916,0.209346346,1.26451488,0.454498568,0.144619552,0.508730484,0,1.844248019,0.614809649,0.547764291,0.648712681,0.356381518,0.88377096,0.703689544,0.764115193
K09540,0,0,0,0,0,0,0,0,0.126280505,0,0.057002828,0,0,0.028202192,0
K09550,0.525569401,0,0.545361643,0.582169721,0.060985673,0.148520953,0,0.674944986,0.21875363,0.148079244,0.177741101,0.473398127,0.569226925,0.068395867,0.464004438
K09553,0.401114206,0.13738354,0.114955898,0.931722065,0.269153055,0.215232128,2.574702076,0.770632208,0.293955864,0.224919974,0.340834337,0.329652904,0.358024002,0.293490029,0.404981052
K09561,0.384862974,0.227449657,0.18166801,0.167593242,0.097343798,0.164915069,0,0.559483086,0.343096541,0.194649714,0.27000028,0.239359849,0.229376476,0.207494159,0.54339864
K09565,0.619968084,0.318513065,0,0.331921682,0.218516063,1.301933674,0,0.384817119,0.460187851,0.677897335,0.856106472,0.142552607,0.800886889,0.303416684,0.793650689
K09566,0.675708334,0.520725028,1.016674182,0.150735076,0.053292526,0.562403884,0,0.131067299,0.560731782,0.669832824,0.483216633,0.157592561,0.706016585,0.11384371,0.304103826
K09568,4.241354904,0.433275024,2.655002265,3.331349125,1.255497289,3.229822094,0,3.581759339,3.478999333,7.969060987,3.715052189,2.544828027,3.684550798,8.20464861,2.773706531
K09569,0,0,0.461739524,0,0,0,0,0,0,0,0,0,0,0,0
K09571,1.685123072,0.111785383,0.74175024,2.216762659,0.263488682,0.716113563,0,2.844039021,0.785946346,1.8130029,1.209274279,0.689072345,0.942152375,3.117013678,1.147294704
K09578,2.301631513,1.59137462,2.848112954,2.94502209,0.876812882,2.061438364,0,2.167827036,1.451283412,1.750169255,1.572257106,0.623380253,2.575635359,1.037167174,1.82807588
K09580,1.803981456,0.646037718,2.246300388,1.017631507,0.261661502,1.405875356,0,2.702820239,1.426628404,1.878087013,1.547455653,1.276712709,1.332568101,0.360530723,2.0406006
K09584,1.589010987,0.782728914,0.428418115,0.789909771,1.109646046,0.924971358,0,1.144738425,0.876192425,1.233882026,1.326411959,0.594608856,1.291566005,0.849536794,0.722441526
K09592,0.973220732,0.463970257,0,0.726847016,0.094968153,0.03042284,0,0.940664069,0.772134748,0.771635886,0.735406855,0.140143501,0.618986109,0.321713892,0.988963163
K09597,1.070897996,0.131386639,0,1.293111551,1.425328348,1.309872294,0,0.694474645,1.311914132,1.413527685,0.766371354,1.610398986,1.068830664,1.206427095,0.537109304
K09607,0.005352631,0.568727736,0,0.022445524,0.088013414,0,0,0,0.084187003,0.023371248,0.050635083,0.112271825,0,0.105217329,0
K09613,2.528953144,0,2.052175663,2.839774387,0.430287803,2.328661855,0,2.204681412,1.955009294,1.952989941,1.672082954,1.166379512,2.130463815,1.256216149,1.000330556
K09624,0.50549851,0,0,0.179144646,0,0.616986576,0,1.068137237,0.311570591,0.268805752,0.468808305,0.642152867,0.021794338,0.104374467,0.48189246
K09628,0.234983322,0,1.523015185,0.2293909,0.020275342,0.320953002,0,0.797840729,0.087272391,0.260632239,0.151012727,0,0,0.00649684,0.269960697
K09632,0.311499002,0,0,0.041178254,0.02911722,0.07091038,0,0.125318733,0.167108036,0.116446217,0.23572598,0,0.070135163,0.083970436,0.055383988
K09633,0.584398626,0,0,0.705981858,0.411579638,0.147360633,5.45364141,1.863435071,0.217044617,0.331337302,0.484661726,1.140699282,0.518220928,0.431616153,1.085338884
K09640,0.391354853,0,0,0.396462009,0.019558537,0,0,0.497055446,0.149665783,0.58850428,0.19845429,0,0.471109935,0.096096357,0.558035641
K09649,0.790784012,0.3699378,0,0.474240056,0.043269165,0.052687601,5.199747489,0.744911351,0.15520509,0.587110114,0.357302642,0.407847788,0.508088117,0.194106706,0.58640505
K09660,0.504743753,0,0.243020802,0.324278748,0.03397009,0.124093165,0,0.428172337,0.74328262,0.228040508,0.352017464,0.169515683,0.296613294,0.043540226,0.428072077
K09673,0.557703021,0,0.586054012,0,0.059578311,0.707331039,0,1.108106796,0.470152033,0.353145545,0.443745092,0.066067651,0.322891501,0.520221969,0.198317282
K09680,0.860574746,0,0.966431562,0.270454703,0.122939372,0.515632268,0,1.133836155,0.666369083,0.421424403,0.486584987,0.227216788,0.427737909,0.35016478,0.708026173
K09684,0.012577221,0,0,0,0,0,0,0,0,0.034933865,0,0,0,0.151764313,0
K09688,0,0,0,0,0,0,0,0.278862406,0,0,0,0,0,0,0
K09689,0,0,0,0,0,0,0,0.557036019,0,0,0,0,0,0,0
K09690,0,0,0,0,0,0,0,0.547469063,0,0,0,0,0,0,0
K09691,0,0,0,0,0,0,0,0.409480955,0,0,0,0,0,0,0
K09696,0,0,0,0,0.079437748,0,0,0.123691217,0.047087646,0.018749815,0.021255292,0,0,0.038181429,0.05666208
K09697,0,0,0,0,0.047419472,0,0,0.029155787,0.022678948,0.013545784,0.020474485,0,0,0.035454184,0
K09699,0,0,0,0,0,0,0,0,0.073109766,0,0,0,0,0.016327585,0
K09701,0.006393421,0,0,0,0.057456828,0.120911289,0,0,0.070781429,0.039984544,0.007987657,0,0,0.2511694,0
K09705,0.028415204,0,1.026087832,0,0,0,0,0.256421407,0,0,0,0,0,0.181254536,0
K09710,0.009356226,1.018751786,0,0,0.029789156,0,0,0.223223993,0,0.031161664,0.059481212,0.241937876,0,0.182229547,0.055803564
K09747,0,0.302714817,0,0,0.081356938,0,0,0.439977725,0,0,0.042153352,0,0,0.050856411,0
K09748,0,0,0,0,0,0,0,0,0,0,0.016077721,0,0,0.275754765,0
K09749,0,0.314019519,0,0.090899714,0.180275752,0,0.32183776,0,0.07994737,0,0,0,0.067734271,0.158909525,0
K09760,0,1.437611406,0,0.115705093,0.270180714,0.06641606,0,0.317103242,0.03912917,0.02148037,0,0,0,0.247629001,0.051153267
K09761,0.533560033,0.394159917,0.755573767,0.44809427,0.176026829,0,0,1.514876525,0.423577657,0.646868602,0.478823755,0.156159902,0.41829492,0.433143097,0.425677438
K09765,0,0,0,0,0,0,0,0.258810427,0,0,0,0,0,0,0
K09767,0,0,0,0,0.107571951,0,0,0.595263981,0,0,0,0,0,0.116334041,0
K09768,0.018266917,0,0,0,0.072724699,0,0,0.793685308,0,0.014749854,0,0,0,0.186425756,0
K09771,0.017176355,0.141191612,0,0,0,0,0,0,0,0,0,0,0,0,0.054970675
K09773,0.48393278,0.983448507,0.972083209,0.12490737,0.03397009,0.215094819,0,1.00785436,0.825199337,0.20960319,0.237611788,0.090408364,0.441851528,0.131647167,0.471686968
K09774,0.027400375,0.138099825,0,0,0.122108701,0,0,1.00390466,0,0,0,0,0,0.190047203,0
K09780,0.012930514,0,0,0,0,0,0,0.690506218,0,0,0,0.28950993,0.078606545,0.04182797,0
K09781,0,0,0,0.018565111,0.052509698,0,0,0.063283878,0.037670117,0.018749815,0.02550635,0.085602604,0.03162026,0.174190008,0
K09786,0.037424903,6.11122279,0,0,0.215809982,0,0,2.893898739,0.091840367,0.044847529,0,0,0,0.225617535,0.040472915
K09788,0.022713469,0.968062418,0,0,0.211232194,0,0,0.902038251,0,0,0.018109202,0.307587685,0,0.452915647,0.049179996
K09790,0,0.151357408,0,0,0.315210833,0,0,0.190484474,0.044450738,0.033270348,0.009429039,0,0,0.173148341,0
K09791,0,0,0,0,0.080678963,0,0,0.67570506,0,0.023046647,0,0,0,0.206816073,0
K09792,0.037886938,0.464286528,0,0.136917694,0.127492682,0,0,0.583592138,0.101024404,0.006786743,0.022801131,0,0,0.174891445,0
K09794,0,1.361127772,0,0,0.154903609,0,5.890853168,0,0,0.015580832,0,0,0.142194767,0.091918255,0
K09796,0.015983552,0.61031213,0,0,0.062461133,0,0,0.524399221,0.057878565,0,0,0,0,0.051704018,0
K09797,0,2.246711529,0,0,0,0,0,0,0,0,0.020901037,0,0.116599709,0,0.036830352
K09798,0,0.415817056,0,0,0.117351219,0.466372113,0,0.104661799,0,0.010338683,0.038001885,0,0,0.075205845,0.051631335
K09800,0.013782225,2.522623471,0.659627892,0,0.099066262,0,0,0.991596555,0.111966594,0.056664166,0.089575873,0.177524298,0,0.361380582,0.015875152
K09801,0,0,0,0,0,0,0,0.202643057,0,0,0,0,0,0,0
K09803,0,0.171997055,0,0,0,0,0,1.333391318,0,0,0,0.190862102,0,0.022561753,0
K09806,0.016095325,0.39691628,0,0.038298656,0,0,0,0.405286115,0,0.007735937,0,0,0,0.026032792,0
K09807,0,0.283795141,0,0,0.019362951,0,0,0,0.111126844,0.044249562,0,0,0,0.012408964,0
K09808,0.107469176,2.135403616,0,0,0.3427071,0.093377035,0,0.817001563,0,0.061457725,0.041976978,0.229034522,0,0.453760639,0
K09810,0,1.022685191,0,0,0.050955135,0.07091038,0,0.848851776,0,0.051753874,0.022393968,0.22602091,0,0.316428592,0.062160932
K09811,0,0.234299394,0,0.027112415,0.153877757,0,0,0.463842063,0.017202298,0.086003341,0.007765091,0,0.043318777,0.248480477,0.022805172
K09812,0.017176355,0.61031213,0,0,0,0,0,0.322855041,0,0.024766546,0,0,0.118575975,0.546585337,0
K09815,0.023975328,0.156360959,0,0.057049039,0.047083164,0,0,0.406889304,0.053426367,0,0.034674531,0.178933221,0,0.192703918,0
K09816,0.475921469,1.485282978,0,0.830245589,0.15336991,0.336824304,0,0.582490076,0.402050811,0.258907014,0.224506617,0.224543649,0.514646991,0.380254272,0.318457933
K09817,0.373949285,1.658834155,0.274300707,0.10049005,0.32433754,0.259571023,0,0.852441138,0.554402216,0.142592145,0.11471671,0.098495351,0.26180392,0.429541076,0.227555952
K09819,0,0.251146142,0,0,0.03427071,0,0,0,0,0,0.022195791,0,0,0,0
K09822,0,0.131386639,0,0,0,0,0,0,0,0,0,0,0,0.043086682,0
K09823,0,1.964735588,0,0,0.023904878,0,0,0.226767231,0,0,0,0,0.046639884,0.300389916,0
K09828,0.112825074,0.55646106,0,0,0,0,0,0.280124226,0,0.195218657,0.122947276,0,0.137176128,0,0.108324566
K09838,1.301126386,0.207452588,1.154348811,0.51043877,0.271760718,0.589442532,0,1.84845131,0.432566115,0.490044495,0.957182181,0.280450436,0.424463852,0.503433863,1.413082904
K09842,0.728657213,0,0.556871788,0.1851556,0.07784101,0.308050369,0,0.39484847,0.270601081,0.790170755,0.537455235,0.776875893,0.609365312,0.062356605,1.626275296
K09857,0,0,0,0,0.095383996,0,0,0.01172934,0,0,0,0,0,0.157801859,0
K09858,0.007147924,0.235027031,0,0,0.012026678,0,0,0,0,0,0,0,0.057937744,0.114368336,0.034313993
